feature,family,lag,volume_normalized,target,horizon,target_kind,correlation,abs_correlation,n_samples
ES_minus_SPX_pct_30_per_ESvol,ES_minus_SPX,30,True,ES_fwd_ret_120,120,signed,-0.001554006038335388,0.001554006038335388,1155706
ES_minus_SPX_pct_240,ES_minus_SPX,240,False,ES_fwd_up_60,60,binary,-0.0015534750057816168,0.0015534750057816168,1082175
SPY_minus_SPX_pct_360_per_ESvol,SPY_minus_SPX,360,True,ES_fwd_up_12,12,binary,0.0015519556104280426,0.0015519556104280426,1014572
ES_minus_SPX_pct_8,ES_minus_SPX,8,False,ES_fwd_up_240,240,binary,-0.001551952483574147,0.001551952483574147,1113761
SPX_pct_180,SPX,180,False,ES_fwd_ret_240,240,signed,0.001548908204799079,0.001548908204799079,1105084
SPY_minus_SPX_pct_8,SPY_minus_SPX,8,False,ES_fwd_up_240,240,binary,-0.0015414552546264995,0.0015414552546264995,1113761
SPY_pct_180,SPY,180,False,ES_fwd_ret_240,240,signed,0.0015405022992148979,0.0015405022992148979,1105084
ES_minus_SPY_pct_240,ES_minus_SPY,240,False,ES_fwd_ret_360,360,signed,0.0015388980528357966,0.0015388980528357966,1057744
SPY_minus_SPX_pct_8,SPY_minus_SPX,8,False,ES_fwd_ret_180,180,signed,-0.0015368338584704768,0.0015368338584704768,1166100
ES_minus_SPY_pct_180_per_ESvol,ES_minus_SPY,180,True,ES_fwd_up_60,60,binary,0.0015354264778999665,0.0015354264778999665,1095311
ES_minus_SPX_pct_20,ES_minus_SPX,20,False,ES_fwd_up_180,180,binary,-0.0015351626329505146,0.0015351626329505146,1122883
SPY_pct_30_per_ESvol,SPY,30,True,ES_fwd_up_240,240,binary,-0.0015350589200105289,0.0015350589200105289,1105912
ES_pct_180,ES,180,False,ES_fwd_ret_240,240,signed,0.0015335154686766076,0.0015335154686766076,1105084
ES_minus_SPX_pct_240_per_ESvol,ES_minus_SPX,240,True,ES_fwd_ret_60,60,signed,0.0015309244497081719,0.0015309244497081719,1116857
SPY_minus_SPX_pct_60,SPY_minus_SPX,60,False,ES_fwd_ret_12,12,signed,-0.0015303206835381008,0.0015303206835381008,1196608
SPX_pct_180_per_ESvol,SPX,180,True,ES_fwd_up_120,120,binary,-0.0015292681395306983,0.0015292681395306983,1090196
ES_pct_5_per_ESvol,ES,5,True,ES_fwd_ret_60,60,signed,-0.0015269898593029995,0.0015269898593029995,1177721
SPY_pct_90_per_ESvol,SPY,90,True,ES_fwd_up_60,60,binary,-0.0015267283951619435,0.0015267283951619435,1118242
ES_pct_3_per_ESvol,ES,3,True,ES_fwd_ret_360,360,signed,-0.0015250223168514062,0.0015250223168514062,1100584
SPY_minus_SPX_pct_120,SPY_minus_SPX,120,False,ES_fwd_up_240,240,binary,0.001523929971627717,0.001523929971627717,1084999
ES_minus_SPY_pct_30_per_ESvol,ES_minus_SPY,30,True,ES_fwd_ret_12,12,signed,-0.0015237559281330005,0.0015237559281330005,1183678
SPY_minus_SPX_pct_8,SPY_minus_SPX,8,False,ES_fwd_ret_120,120,signed,-0.0015212777770388527,0.0015212777770388527,1181880
ES_minus_SPY_pct_45,ES_minus_SPY,45,False,ES_fwd_ret_60,60,signed,-0.0015199669613685087,0.0015199669613685087,1187929
ES_pct_8_per_ESvol,ES,8,True,ES_fwd_ret_180,180,signed,-0.001518264075152362,0.001518264075152362,1145867
ES_minus_SPX_pct_20_per_ESvol,ES_minus_SPX,20,True,ES_fwd_ret_120,120,signed,-0.0015180570572568563,0.0015180570572568563,1158296
ES_minus_SPX_pct_360_per_ESvol,ES_minus_SPX,360,True,ES_fwd_up_12,12,binary,0.0015174233221626069,0.0015174233221626069,1014572
ES_minus_SPX_pct_90_per_ESvol,ES_minus_SPX,90,True,ES_fwd_ret_12,12,signed,-0.001516380559120632,0.001516380559120632,1168138
SPY_pct_2_per_ESvol,SPY,2,True,ES_fwd_ret_240,240,signed,-0.0015162053224985201,0.0015162053224985201,1131891
ES_minus_SPX_pct_300,ES_minus_SPX,300,False,ES_fwd_ret_120,120,signed,0.001515956841135816,0.001515956841135816,1105084
SPY_minus_SPX_pct_120,SPY_minus_SPX,120,False,ES_fwd_ret_360,360,signed,-0.0015148476679765267,0.0015148476679765267,1089304
ES_minus_SPX_pct_45_per_ESvol,ES_minus_SPX,45,True,ES_fwd_up_60,60,binary,-0.0015090138945564407,0.0015090138945564407,1129664
ES_minus_SPX_pct_120_per_ESvol,ES_minus_SPX,120,True,ES_fwd_up_120,120,binary,0.0015089572172271588,0.0015089572172271588,1105542
SPY_minus_SPX_pct_8_per_ESvol,SPY_minus_SPX,8,True,ES_fwd_up_12,12,binary,-0.0015080345254378622,0.0015080345254378622,1101869
ES_minus_SPX_pct_30_per_ESvol,ES_minus_SPX,30,True,ES_fwd_up_12,12,binary,-0.0015047937831610028,0.0015047937831610028,1096346
ES_minus_SPY_pct_3_per_ESvol,ES_minus_SPY,3,True,ES_fwd_ret_240,240,signed,0.0015014874301951143,0.0015014874301951143,1131632
SPY_pct_12_per_ESvol,SPY,12,True,ES_fwd_ret_240,240,signed,-0.001500552891048674,0.001500552891048674,1129301
ES_minus_SPY_pct_12_per_ESvol,ES_minus_SPY,12,True,ES_fwd_up_120,120,binary,0.0015004461174449358,0.0015004461174449358,1133127
SPX_pct_5_per_ESvol,SPX,5,True,ES_fwd_ret_240,240,signed,-0.00149987152430721,0.00149987152430721,1131114
ES_minus_SPY_pct_60_per_ESvol,ES_minus_SPY,60,True,ES_fwd_up_180,180,binary,0.0014987802917978612,0.0014987802917978612,1110471
ES_minus_SPX_pct_8,ES_minus_SPX,8,False,ES_fwd_ret_120,120,signed,-0.0014970944890414385,0.0014970944890414385,1181880
ES_pct_3_per_ESvol,ES,3,True,ES_fwd_up_360,360,binary,-0.0014948691728461623,0.0014948691728461623,1085425
SPY_pct_240,SPY,240,False,ES_fwd_ret_180,180,signed,0.0014942561718632962,0.0014942561718632962,1105084
SPY_pct_12_per_ESvol,SPY,12,True,ES_fwd_ret_12,12,signed,-0.001492945543662359,0.001492945543662359,1188340
SPY_pct_120_per_ESvol,SPY,120,True,ES_fwd_up_240,240,binary,-0.0014922552404953696,0.0014922552404953696,1082804
ES_minus_SPX_pct_20_per_ESvol,ES_minus_SPX,20,True,ES_fwd_ret_60,60,signed,-0.0014887377382593917,0.0014887377382593917,1173836
ES_minus_SPY_pct_120_per_ESvol,ES_minus_SPY,120,True,ES_fwd_up_180,180,binary,0.0014876432985703127,0.0014876432985703127,1095057
SPY_minus_SPX_pct_2_per_ESvol,SPY_minus_SPX,2,True,ES_fwd_ret_180,180,signed,-0.0014862656805026654,0.0014862656805026654,1147421
SPY_minus_SPX_pct_1_per_ESvol,SPY_minus_SPX,1,True,ES_fwd_ret_12,12,signed,-0.0014811609818332129,0.0014811609818332129,1191189
ES_pct_240,ES,240,False,ES_fwd_ret_180,180,signed,0.0014811355885100226,0.0014811355885100226,1105084
ES_minus_SPX_pct_60_per_ESvol,ES_minus_SPX,60,True,ES_fwd_up_180,180,binary,-0.0014808177682262922,0.0014808177682262922,1110471
ES_minus_SPY_pct_45_per_ESvol,ES_minus_SPY,45,True,ES_fwd_ret_240,240,signed,0.00148076492853934,0.00148076492853934,1120754
ES_pct_8_per_ESvol,ES,8,True,ES_fwd_ret_240,240,signed,-0.0014791686241520346,0.0014791686241520346,1130337
SPX_pct_20_per_ESvol,SPX,20,True,ES_fwd_up_240,240,binary,-0.0014783524076712282,0.0014783524076712282,1108483
SPX_pct_300,SPX,300,False,ES_fwd_up_180,180,binary,-0.001477841724181909,0.001477841724181909,1051132
ES_minus_SPY_pct_60_per_ESvol,ES_minus_SPY,60,True,ES_fwd_ret_12,12,signed,-0.0014772909456046942,0.0014772909456046942,1175908
ES_minus_SPX_pct_120_per_ESvol,ES_minus_SPX,120,True,ES_fwd_ret_60,60,signed,-0.0014738423625331428,0.0014738423625331428,1147936
ES_minus_SPY_pct_3_per_ESvol,ES_minus_SPY,3,True,ES_fwd_up_360,360,binary,0.001473348576329768,0.001473348576329768,1085425
ES_minus_SPX_pct_90_per_ESvol,ES_minus_SPX,90,True,ES_fwd_ret_120,120,signed,-0.0014703595662390978,0.0014703595662390978,1140166
SPY_minus_SPX_pct_12_per_ESvol,SPY_minus_SPX,12,True,ES_fwd_up_60,60,binary,-0.0014673775626773146,0.0014673775626773146,1138071
ES_minus_SPX_pct_90_per_ESvol,ES_minus_SPX,90,True,ES_fwd_ret_240,240,signed,0.0014670881450634418,0.0014670881450634418,1109099
ES_minus_SPX_pct_1_per_ESvol,ES_minus_SPX,1,True,ES_fwd_ret_12,12,signed,-0.0014657513187291862,0.0014657513187291862,1191189
SPX_pct_90_per_ESvol,SPX,90,True,ES_fwd_up_60,60,binary,-0.0014653675566102889,0.0014653675566102889,1118242
ES_minus_SPY_pct_180,ES_minus_SPY,180,False,ES_fwd_ret_360,360,signed,0.0014650315390509002,0.0014650315390509002,1073524
ES_minus_SPX_pct_60_per_ESvol,ES_minus_SPX,60,True,ES_fwd_ret_180,180,signed,-0.0014609747744375905,0.0014609747744375905,1132399
ES_minus_SPX_pct_8,ES_minus_SPX,8,False,ES_fwd_ret_180,180,signed,-0.0014606417111576607,0.0014606417111576607,1166100
ES_minus_SPY_pct_90_per_ESvol,ES_minus_SPY,90,True,ES_fwd_up_12,12,binary,-0.0014571146770682355,0.0014571146770682355,1081453
SPY_minus_SPX_pct_8_per_ESvol,SPY_minus_SPX,8,True,ES_fwd_ret_240,240,signed,-0.0014563047364849226,0.0014563047364849226,1130337
SPY_minus_SPX_pct_5,SPY_minus_SPX,5,False,ES_fwd_up_240,240,binary,-0.00145560805829277,0.00145560805829277,1114535
SPX_pct_120,SPX,120,False,ES_fwd_ret_240,240,signed,0.0014548911157195555,0.0014548911157195555,1120864
SPX_pct_8_per_ESvol,SPX,8,True,ES_fwd_ret_180,180,signed,-0.0014523577169536764,0.0014523577169536764,1145867
ES_minus_SPX_pct_12_per_ESvol,ES_minus_SPX,12,True,ES_fwd_up_120,120,binary,-0.0014512915520097885,0.0014512915520097885,1133127
SPY_pct_360_per_ESvol,SPY,360,True,ES_fwd_up_180,180,binary,-0.0014503665698152794,0.0014503665698152794,1033579
ES_pct_12_per_ESvol,ES,12,True,ES_fwd_ret_180,180,signed,-0.001443814096155914,0.001443814096155914,1144831
SPX_pct_30_per_ESvol,SPX,30,True,ES_fwd_ret_120,120,signed,-0.001442882623284285,0.001442882623284285,1155706
ES_minus_SPY_pct_60_per_ESvol,ES_minus_SPY,60,True,ES_fwd_ret_240,240,signed,0.0014407919517764088,0.0014407919517764088,1116869
ES_minus_SPY_pct_90,ES_minus_SPY,90,False,ES_fwd_up_120,120,binary,0.0014378294277951188,0.0014378294277951188,1115385
SPY_pct_90_per_ESvol,SPY,90,True,ES_fwd_ret_12,12,signed,-0.0014360755031833196,0.0014360755031833196,1168138
ES_pct_2_per_ESvol,ES,2,True,ES_fwd_up_180,180,binary,-0.0014351969904565255,0.0014351969904565255,1125313
SPY_pct_1_per_ESvol,SPY,1,True,ES_fwd_ret_360,360,signed,-0.0014336869661256903,0.0014336869661256903,1101102
SPX_pct_1_per_ESvol,SPX,1,True,ES_fwd_up_180,180,binary,-0.0014325597759611115,0.0014325597759611115,1125568
ES_pct_240,ES,240,False,ES_fwd_ret_120,120,signed,0.0014299755411355832,0.0014299755411355832,1120864
ES_minus_SPY_pct_30_per_ESvol,ES_minus_SPY,30,True,ES_fwd_ret_60,60,signed,-0.0014271134819096392,0.0014271134819096392,1171246
ES_pct_1_per_ESvol,ES,1,True,ES_fwd_up_180,180,binary,-0.0014234325079934807,0.0014234325079934807,1125568
SPY_minus_SPX_pct_20_per_ESvol,SPY_minus_SPX,20,True,ES_fwd_up_180,180,binary,-0.001418434315032931,0.001418434315032931,1120694
SPY_pct_8_per_ESvol,SPY,8,True,ES_fwd_ret_120,120,signed,-0.0014183511374103726,0.0014183511374103726,1161404
SPY_minus_SPX_pct_90_per_ESvol,SPY_minus_SPX,90,True,ES_fwd_ret_120,120,signed,-0.001417584212029904,0.001417584212029904,1140166
SPY_minus_SPX_pct_60_per_ESvol,SPY_minus_SPX,60,True,ES_fwd_ret_12,12,signed,-0.0014155383252813676,0.0014155383252813676,1175908
SPY_pct_240,SPY,240,False,ES_fwd_ret_120,120,signed,0.001413825645003872,0.001413825645003872,1120864
ES_pct_30_per_ESvol,ES,30,True,ES_fwd_up_240,240,binary,-0.0014132462184305934,0.0014132462184305934,1105912
ES_minus_SPX_pct_1_per_ESvol,ES_minus_SPX,1,True,ES_fwd_up_360,360,binary,0.0014102826527512674,0.0014102826527512674,1085939
SPX_pct_300_per_ESvol,SPX,300,True,ES_fwd_up_180,180,binary,-0.0014087120134760596,0.0014087120134760596,1048944
SPY_minus_SPX_pct_20_per_ESvol,SPY_minus_SPX,20,True,ES_fwd_up_60,60,binary,-0.0014074586797820023,0.0014074586797820023,1136034
ES_minus_SPX_pct_30,ES_minus_SPX,30,False,ES_fwd_up_360,360,binary,-0.0014071851699600083,0.0014071851699600083,1080665
ES_minus_SPX_pct_5,ES_minus_SPX,5,False,ES_fwd_up_240,240,binary,-0.0014070774693372976,0.0014070774693372976,1114535
ES_minus_SPY_pct_90,ES_minus_SPY,90,False,ES_fwd_ret_60,60,signed,-0.0014033025223219972,0.0014033025223219972,1176094
ES_minus_SPX_pct_180,ES_minus_SPX,180,False,ES_fwd_up_180,180,binary,-0.0014004868396451438,0.0014004868396451438,1081900
SPY_minus_SPX_pct_1_per_ESvol,SPY_minus_SPX,1,True,ES_fwd_up_12,12,binary,-0.0013988958565816084,0.0013988958565816084,1103634
ES_pct_60,ES,60,False,ES_fwd_up_12,12,binary,-0.0013965545607818337,0.0013965545607818337,1090858
ES_pct_120_per_ESvol,ES,120,True,ES_fwd_up_240,240,binary,-0.0013929280076228842,0.0013929280076228842,1082804
SPY_pct_1_per_ESvol,SPY,1,True,ES_fwd_ret_240,240,signed,-0.0013918234113895723,0.0013918234113895723,1132150
SPY_minus_SPX_pct_45,SPY_minus_SPX,45,False,ES_fwd_up_360,360,binary,-0.0013910372763247495,0.0013910372763247495,1076825
SPY_minus_SPX_pct_5_per_ESvol,SPY_minus_SPX,5,True,ES_fwd_ret_12,12,signed,0.0013868192329877132,0.0013868192329877132,1190153
ES_minus_SPY_pct_60_per_ESvol,ES_minus_SPY,60,True,ES_fwd_up_12,12,binary,-0.001383488803258733,0.001383488803258733,1088885
SPY_pct_360,SPY,360,False,ES_fwd_up_120,120,binary,0.0013818002725315655,0.0013818002725315655,1046404
ES_minus_SPY_pct_240_per_ESvol,ES_minus_SPY,240,True,ES_fwd_ret_180,180,signed,0.0013810935000069448,0.0013810935000069448,1085780
SPX_pct_180_per_ESvol,SPX,180,True,ES_fwd_up_60,60,binary,-0.0013792915798055585,0.0013792915798055585,1095311
SPY_pct_5_per_ESvol,SPY,5,True,ES_fwd_ret_240,240,signed,-0.001378671066236063,0.001378671066236063,1131114
SPX_pct_8_per_ESvol,SPX,8,True,ES_fwd_ret_12,12,signed,-0.0013739853267940084,0.0013739853267940084,1189376
ES_minus_SPX_pct_12,ES_minus_SPX,12,False,ES_fwd_up_180,180,binary,-0.0013720041014278592,0.0013720041014278592,1124940
SPY_pct_2_per_ESvol,SPY,2,True,ES_fwd_ret_120,120,signed,-0.001370453320862506,0.001370453320862506,1162958
ES_pct_60_per_ESvol,ES,60,True,ES_fwd_ret_60,60,signed,-0.0013681606109096293,0.0013681606109096293,1163476
ES_minus_SPX_pct_60_per_ESvol,ES_minus_SPX,60,True,ES_fwd_up_60,60,binary,-0.0013663217768298498,0.0013663217768298498,1125854
SPY_pct_180_per_ESvol,SPY,180,True,ES_fwd_up_120,120,binary,-0.0013663181550172894,0.0013663181550172894,1090196
SPY_pct_90_per_ESvol,SPY,90,True,ES_fwd_up_180,180,binary,-0.001365808637231369,0.001365808637231369,1102764
ES_pct_8_per_ESvol,ES,8,True,ES_fwd_ret_12,12,signed,-0.0013632054177233556,0.0013632054177233556,1189376
ES_minus_SPX_pct_120,ES_minus_SPX,120,False,ES_fwd_up_240,240,binary,0.0013594167432023053,0.0013594167432023053,1084999
ES_minus_SPX_pct_3,ES_minus_SPX,3,False,ES_fwd_ret_12,12,signed,-0.0013581126434046146,0.0013581126434046146,1211599
SPY_pct_2_per_ESvol,SPY,2,True,ES_fwd_ret_180,180,signed,-0.001357484308209353,0.001357484308209353,1147421
SPY_minus_SPX_pct_30_per_ESvol,SPY_minus_SPX,30,True,ES_fwd_ret_120,120,signed,-0.001357137656866072,0.001357137656866072,1155706
ES_pct_360,ES,360,False,ES_fwd_up_120,120,binary,0.0013557910030903755,0.0013557910030903755,1046404
SPY_minus_SPX_pct_3,SPY_minus_SPX,3,False,ES_fwd_up_240,240,binary,-0.001349687727779998,0.001349687727779998,1115047
SPX_pct_240,SPX,240,False,ES_fwd_ret_180,180,signed,0.0013423818492697187,0.0013423818492697187,1105084
ES_pct_360_per_ESvol,ES,360,True,ES_fwd_up_180,180,binary,-0.0013400790659734245,0.0013400790659734245,1033579
SPY_pct_180_per_ESvol,SPY,180,True,ES_fwd_up_60,60,binary,-0.0013388571160248977,0.0013388571160248977,1095311
ES_minus_SPY_pct_12_per_ESvol,ES_minus_SPY,12,True,ES_fwd_up_60,60,binary,0.001334880814133054,0.001334880814133054,1138071
ES_minus_SPY_pct_90_per_ESvol,ES_minus_SPY,90,True,ES_fwd_ret_12,12,signed,-0.0013345959659945767,0.0013345959659945767,1168138
ES_minus_SPY_pct_60_per_ESvol,ES_minus_SPY,60,True,ES_fwd_up_120,120,binary,0.0013335947473888533,0.0013335947473888533,1120869
ES_minus_SPY_pct_12,ES_minus_SPY,12,False,ES_fwd_up_12,12,binary,-0.001329847126033354,0.001329847126033354,1102835
ES_minus_SPX_pct_30_per_ESvol,ES_minus_SPX,30,True,ES_fwd_ret_60,60,signed,-0.001325467042745338,0.001325467042745338,1171246
ES_pct_90_per_ESvol,ES,90,True,ES_fwd_up_180,180,binary,-0.0013213714509994847,0.0013213714509994847,1102764
ES_minus_SPX_pct_30_per_ESvol,ES_minus_SPX,30,True,ES_fwd_up_360,360,binary,0.0013175065481947211,0.0013175065481947211,1078498
SPX_pct_8_per_ESvol,SPX,8,True,ES_fwd_ret_240,240,signed,-0.0013158621391221913,0.0013158621391221913,1130337
SPX_pct_5_per_ESvol,SPX,5,True,ES_fwd_ret_180,180,signed,-0.0013138318659912391,0.0013138318659912391,1146644
ES_minus_SPX_pct_2_per_ESvol,ES_minus_SPX,2,True,ES_fwd_up_180,180,binary,-0.0013121207640954024,0.0013121207640954024,1125313
ES_minus_SPX_pct_45_per_ESvol,ES_minus_SPX,45,True,ES_fwd_ret_12,12,signed,-0.0013109951483838863,0.0013109951483838863,1179793
ES_minus_SPY_pct_240,ES_minus_SPY,240,False,ES_fwd_up_120,120,binary,0.0013092118183573875,0.0013092118183573875,1077039
SPX_pct_90_per_ESvol,SPX,90,True,ES_fwd_ret_12,12,signed,-0.0013054249606437734,0.0013054249606437734,1168138
SPY_minus_SPX_pct_90,SPY_minus_SPX,90,False,ES_fwd_up_60,60,binary,-0.0013036268258984885,0.0013036268258984885,1120379
SPX_pct_12_per_ESvol,SPX,12,True,ES_fwd_ret_180,180,signed,-0.00129964757730063,0.00129964757730063,1144831
SPY_minus_SPX_pct_360,SPY_minus_SPX,360,False,ES_fwd_up_12,12,binary,-0.0012994152148429184,0.0012994152148429184,1016544
ES_minus_SPX_pct_300_per_ESvol,ES_minus_SPX,300,True,ES_fwd_up_12,12,binary,0.0012986623668363633,0.0012986623668363633,1029338
ES_minus_SPY_pct_240_per_ESvol,ES_minus_SPY,240,True,ES_fwd_up_180,180,binary,0.0012983549352161509,0.0012983549352161509,1064312
ES_minus_SPY_pct_45_per_ESvol,ES_minus_SPY,45,True,ES_fwd_ret_60,60,signed,-0.001293984886900965,0.001293984886900965,1167361
ES_minus_SPY_pct_30,ES_minus_SPY,30,False,ES_fwd_ret_12,12,signed,-0.0012895841987801346,0.0012895841987801346,1204498
SPX_pct_360,SPX,360,False,ES_fwd_up_120,120,binary,0.0012828253723669914,0.0012828253723669914,1046404
SPY_minus_SPX_pct_180,SPY_minus_SPX,180,False,ES_fwd_up_360,360,binary,-0.0012824428800660608,0.0012824428800660608,1042095
SPY_pct_240_per_ESvol,SPY,240,True,ES_fwd_ret_12,12,signed,-0.0012821876402395861,0.0012821876402395861,1129289
ES_minus_SPX_pct_2_per_ESvol,ES_minus_SPX,2,True,ES_fwd_ret_120,120,signed,-0.0012819976776500966,0.0012819976776500966,1162958
SPY_minus_SPX_pct_30_per_ESvol,SPY_minus_SPX,30,True,ES_fwd_up_240,240,binary,-0.0012799329221104383,0.0012799329221104383,1105912
SPX_pct_240_per_ESvol,SPX,240,True,ES_fwd_ret_12,12,signed,-0.0012787284707136788,0.0012787284707136788,1129289
SPY_pct_60,SPY,60,False,ES_fwd_up_12,12,binary,-0.0012779974501940532,0.0012779974501940532,1090858
ES_pct_240_per_ESvol,ES,240,True,ES_fwd_ret_12,12,signed,-0.001277780653830526,0.001277780653830526,1129289
ES_minus_SPY_pct_300,ES_minus_SPY,300,False,ES_fwd_up_12,12,binary,-0.0012776148839429122,0.0012776148839429122,1031310
ES_minus_SPX_pct_180_per_ESvol,ES_minus_SPX,180,True,ES_fwd_up_60,60,binary,0.0012769715159859994,0.0012769715159859994,1095311
SPY_minus_SPX_pct_180_per_ESvol,SPY_minus_SPX,180,True,ES_fwd_ret_120,120,signed,0.0012684490296621111,0.0012684490296621111,1116856
ES_minus_SPY_pct_3_per_ESvol,ES_minus_SPY,3,True,ES_fwd_up_240,240,binary,0.001265011256121783,0.001265011256121783,1112852
SPY_minus_SPX_pct_30_per_ESvol,SPY_minus_SPX,30,True,ES_fwd_ret_240,240,signed,-0.0012647402543383478,0.0012647402543383478,1124639
ES_pct_120_per_ESvol,ES,120,True,ES_fwd_ret_60,60,signed,-0.0012631065286009449,0.0012631065286009449,1147936
SPX_pct_90,SPX,90,False,ES_fwd_up_12,12,binary,0.0012590227901578173,0.0012590227901578173,1083426
SPX_pct_240,SPX,240,False,ES_fwd_ret_120,120,signed,0.0012570648236223821,0.0012570648236223821,1120864
ES_minus_SPX_pct_3,ES_minus_SPX,3,False,ES_fwd_up_240,240,binary,-0.0012561406904635177,0.0012561406904635177,1115047
ES_minus_SPX_pct_360,ES_minus_SPX,360,False,ES_fwd_up_120,120,binary,0.0012541566087469482,0.0012541566087469482,1046404
ES_minus_SPY_pct_300_per_ESvol,ES_minus_SPY,300,True,ES_fwd_ret_120,120,signed,0.001253145682572683,0.001253145682572683,1085777
SPY_pct_2_per_ESvol,SPY,2,True,ES_fwd_up_240,240,binary,-0.0012509344516743583,0.0012509344516743583,1113108
ES_minus_SPX_pct_120_per_ESvol,ES_minus_SPX,120,True,ES_fwd_up_180,180,binary,0.0012482012863968346,0.0012482012863968346,1095057
ES_minus_SPX_pct_240,ES_minus_SPX,240,False,ES_fwd_ret_120,120,signed,0.001248147981172927,0.001248147981172927,1120864
ES_minus_SPY_pct_3_per_ESvol,ES_minus_SPY,3,True,ES_fwd_up_180,180,binary,0.0012431831524972502,0.0012431831524972502,1125059
ES_minus_SPY_pct_30,ES_minus_SPY,30,False,ES_fwd_up_120,120,binary,-0.0012419913457887876,0.0012419913457887876,1130701
ES_minus_SPX_pct_60_per_ESvol,ES_minus_SPX,60,True,ES_fwd_up_120,120,binary,-0.0012415631770719138,0.0012415631770719138,1120869
SPY_minus_SPX_pct_30,SPY_minus_SPX,30,False,ES_fwd_up_360,360,binary,-0.0012404882231927979,0.0012404882231927979,1080665
SPY_minus_SPX_pct_90,SPY_minus_SPX,90,False,ES_fwd_ret_360,360,signed,-0.001239462932339318,0.001239462932339318,1097194
SPX_pct_60,SPX,60,False,ES_fwd_ret_240,240,signed,0.0012381361982755513,0.0012381361982755513,1136644
ES_minus_SPY_pct_20,ES_minus_SPY,20,False,ES_fwd_ret_60,60,signed,-0.0012378548466731405,0.0012378548466731405,1194504
SPY_minus_SPX_pct_8,SPY_minus_SPX,8,False,ES_fwd_up_180,180,binary,-0.001235232891438457,0.001235232891438457,1125967
ES_minus_SPY_pct_12_per_ESvol,ES_minus_SPY,12,True,ES_fwd_up_12,12,binary,-0.0012352117006656645,0.0012352117006656645,1100862
SPX_pct_30_per_ESvol,SPX,30,True,ES_fwd_up_240,240,binary,-0.0012345327940396715,0.0012345327940396715,1105912
ES_minus_SPY_pct_360_per_ESvol,ES_minus_SPY,360,True,ES_fwd_ret_120,120,signed,0.001233652840738567,0.001233652840738567,1070237
SPY_minus_SPX_pct_2_per_ESvol,SPY_minus_SPX,2,True,ES_fwd_ret_240,240,signed,-0.0012334875597729803,0.0012334875597729803,1131891
ES_minus_SPX_pct_20_per_ESvol,ES_minus_SPX,20,True,ES_fwd_up_60,60,binary,-0.0012329797057783177,0.0012329797057783177,1136034
ES_minus_SPY_pct_90_per_ESvol,ES_minus_SPY,90,True,ES_fwd_ret_240,240,signed,0.0012316732907076806,0.0012316732907076806,1109099
SPY_pct_120,SPY,120,False,ES_fwd_ret_240,240,signed,0.001228740739488394,0.001228740739488394,1120864
ES_pct_12_per_ESvol,ES,12,True,ES_fwd_ret_240,240,signed,-0.0012284603084204218,0.0012284603084204218,1129301
SPY_pct_3_per_ESvol,SPY,3,True,ES_fwd_up_240,240,binary,-0.0012269688972906963,0.0012269688972906963,1112852
SPY_minus_SPX_pct_60_per_ESvol,SPY_minus_SPX,60,True,ES_fwd_up_12,12,binary,-0.001224952136468461,0.001224952136468461,1088885
SPX_pct_180,SPX,180,False,ES_fwd_up_120,120,binary,0.001223925503548694,0.001223925503548694,1092367
ES_minus_SPX_pct_12_per_ESvol,ES_minus_SPX,12,True,ES_fwd_up_180,180,binary,-0.0012239176019259352,0.0012239176019259352,1122751
ES_minus_SPX_pct_180,ES_minus_SPX,180,False,ES_fwd_ret_360,360,signed,0.0012235691521074188,0.0012235691521074188,1073524
ES_pct_180_per_ESvol,ES,180,True,ES_fwd_up_60,60,binary,-0.001222794459918044,0.001222794459918044,1095311
SPX_pct_360_per_ESvol,SPX,360,True,ES_fwd_up_12,12,binary,-0.0012138213347367497,0.0012138213347367497,1014572
ES_pct_120,ES,120,False,ES_fwd_ret_240,240,signed,0.0012136578891045328,0.0012136578891045328,1120864
ES_minus_SPY_pct_5,ES_minus_SPY,5,False,ES_fwd_up_60,60,binary,-0.0012127911920989003,0.0012127911920989003,1142007
ES_minus_SPY_pct_120,ES_minus_SPY,120,False,ES_fwd_ret_60,60,signed,-0.0012113026602277323,0.0012113026602277323,1168204
ES_minus_SPY_pct_2,ES_minus_SPY,2,False,ES_fwd_ret_12,12,signed,-0.0012096755444646644,0.0012096755444646644,1211862
SPY_pct_120_per_ESvol,SPY,120,True,ES_fwd_up_12,12,binary,0.0012001883427636129,0.0012001883427636129,1074021
ES_minus_SPX_pct_45_per_ESvol,ES_minus_SPX,45,True,ES_fwd_up_240,240,binary,0.0011989094733432912,0.0011989094733432912,1102054
SPX_pct_12_per_ESvol,SPX,12,True,ES_fwd_ret_240,240,signed,-0.0011952753201328909,0.0011952753201328909,1129301
ES_minus_SPX_pct_45_per_ESvol,ES_minus_SPX,45,True,ES_fwd_ret_360,360,signed,0.0011934639390490925,0.0011934639390490925,1089706
SPY_pct_120_per_ESvol,SPY,120,True,ES_fwd_ret_60,60,signed,-0.0011933458501090452,0.0011933458501090452,1147936
SPY_minus_SPX_pct_20_per_ESvol,SPY_minus_SPX,20,True,ES_fwd_ret_60,60,signed,-0.0011928505074798484,0.0011928505074798484,1173836
SPX_pct_90_per_ESvol,SPX,90,True,ES_fwd_up_240,240,binary,-0.0011920386080127758,0.0011920386080127758,1090499
